Income Group,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Lower middle income,2020-05-05,2958315947,2235914,151561,87471,5187,151561,92658,58903,8042.71,8042.71,4868.86,227.29,5096.14,2946.57,387.91,235.06,7.89,242.94,144.97,-14.3543,-8.5577,-0.7497,0.056,51.23,1.75,29.57,31.32,19.91,14.75,755.81
Lower middle income,2020-05-06,2958315947,2338383,159573,92573,5436,159573,98009,61564,8268.86,8268.86,5132.71,231.43,5364.14,2904.71,370.29,251.77,4.66,256.43,113.86,-46.9543,-14.984,0.89,0.0555,53.94,1.84,31.29,33.13,20.81,14.65,790.44
Lower middle income,2020-05-07,2958315947,2610821,168399,97952,5657,168399,103609,64790,8748.14,8748.14,5380.43,248.0,5628.43,3119.71,305.51,263.34,3.31,266.66,38.86,-28.3657,-12.1383,4.89,0.0546,56.92,1.91,33.11,35.02,21.9,15.5,882.54
Lower middle income,2020-05-08,2958315947,2769352,178312,103611,5886,178312,109497,68815,8960.0,8960.0,5677.29,235.29,5912.57,3047.43,205.91,268.31,1.97,270.29,-64.3714,-64.0457,-5.48,2.46,0.0538,60.27,1.99,35.02,37.01,23.26,15.53,936.12
Lower middle income,2020-05-09,2958315947,2711653,186548,109635,6118,186548,115753,70795,9026.86,9026.86,5954.71,234.57,6189.29,2837.57,222.49,261.4,2.86,264.26,-41.7714,-59.1371,5.71,7.97,0.0529,63.06,2.07,37.06,39.13,23.93,14.54,916.62
Lower middle income,2020-05-10,2958315947,3014757,196356,115813,6378,196356,122191,74165,9072.29,9072.29,6210.43,237.14,6447.57,2624.71,67.69,261.2,-0.6,260.6,-192.9143,-41.7543,3.73,7.61,0.0522,66.37,2.16,39.15,41.3,25.07,15.35,1019.08
Lower middle income,2020-05-11,2958315947,3150587,206463,122358,6578,206463,128936,77527,9381.29,9381.29,6439.71,245.71,6685.43,2695.86,74.6,240.2,2.71,242.91,-168.3143,-18.3943,24.88,6.5,0.051,69.79,2.22,41.36,43.58,26.21,15.26,1064.99
Lower middle income,2020-05-12,2958315947,3282706,214749,129154,6829,214749,135983,78766,9086.57,9086.57,6686.43,245.0,6931.43,2155.14,96.74,224.46,3.2,227.66,-130.9143,-9.7143,25.91,3.82,0.0502,72.59,2.31,43.66,45.97,26.63,15.29,1109.65
Lower middle income,2020-05-13,2958315947,3429300,223079,136046,7096,223079,143142,79937,9333.0,9333.0,6878.29,248.86,7127.14,2205.86,113.94,210.86,4.69,215.54,-101.6,60.37,27.04,3.16,0.0496,75.41,2.4,45.99,48.39,27.02,15.37,1159.21
Lower middle income,2020-05-14,2958315947,3573887,234068,143030,7377,234068,150407,83661,9510.57,9510.57,7077.0,250.57,7327.57,2183.0,173.91,202.46,4.09,206.54,-32.6286,70.42,24.83,-6.0777,0.049,79.12,2.49,48.35,50.84,28.28,15.27,1208.08
Lower middle income,2020-05-15,2958315947,3704567,241918,150416,7601,241918,158017,83901,9642.0,9642.0,7264.71,260.57,7525.29,2116.71,369.51,199.09,4.17,203.26,166.26,93.45,19.52,-7.8373,0.0481,81.78,2.57,50.85,53.41,28.36,15.31,1252.26
Lower middle income,2020-05-16,2958315947,3672139,251879,157783,7860,251879,165643,86236,10250.86,10250.86,7452.0,266.14,7718.14,2532.71,426.69,213.86,4.71,218.57,208.11,105.78,-5.5063,-10.8699,0.0475,85.14,2.66,53.34,55.99,29.15,14.58,1241.29
Lower middle income,2020-05-17,2958315947,4040436,262930,165352,8132,262930,173484,89446,10934.14,10934.14,7681.86,265.86,7947.71,2986.43,563.97,231.34,6.06,237.4,326.57,87.89,-13.2754,-11.9456,0.0469,88.88,2.75,55.89,58.64,30.24,15.37,1365.79
Lower middle income,2020-05-18,2958315947,4170115,273957,173211,8402,273957,181613,92344,11466.43,11466.43,7947.57,272.43,8220.0,3246.43,642.83,262.77,4.54,267.31,375.51,32.83,-27.3097,-9.7166,0.0463,92.61,2.84,58.55,61.39,31.22,15.22,1409.62
Lower middle income,2020-05-19,2958315947,4328810,286505,181318,8692,286505,190010,96495,12330.43,12330.43,8233.71,280.86,8514.57,3815.86,613.37,296.43,4.8,301.23,312.14,4.04,-34.8937,-0.9872,0.0457,96.85,2.94,61.29,64.23,32.62,15.11,1463.27
Lower middle income,2020-05-20,2958315947,4501402,299618,189819,8957,299618,198776,100842,12856.14,12856.14,8578.57,283.29,8861.86,3994.29,533.69,324.66,5.2,329.86,203.83,-43.1029,-29.0617,3.45,0.0451,101.28,3.03,64.16,67.19,34.09,15.02,1521.61
Lower middle income,2020-05-21,2958315947,4374606,314333,198663,9284,314333,207947,106386,13317.71,13317.71,8934.14,290.14,9224.29,4093.43,446.89,342.37,5.83,348.2,98.69,-68.6914,-10.4423,9.91,0.0446,106.25,3.14,67.15,70.29,35.96,13.92,1478.75
Lower middle income,2020-05-22,2958315947,4846035,328231,208052,9567,328231,217619,110612,13602.57,13602.57,9305.14,291.86,9597.0,4005.57,348.46,351.03,6.51,357.54,-9.0857,-57.4171,3.95,14.09,0.044,110.95,3.23,70.33,73.56,37.39,14.76,1638.11
Lower middle income,2020-05-23,2958315947,4973982,341872,217833,9843,341872,227676,114196,13700.86,13700.86,9659.43,301.57,9961.0,3739.86,299.37,349.63,6.74,356.37,-57.0,-19.3771,22.22,12.8,0.0432,115.56,3.33,73.63,76.96,38.6,14.55,1681.36
Lower middle income,2020-05-24,2958315947,5200748,356154,227891,10163,356154,238054,118100,14072.71,14072.71,9988.86,313.43,10302.29,3770.43,326.29,340.66,10.74,351.4,-25.1143,23.79,35.57,6.54,0.0427,120.39,3.44,77.03,80.47,39.92,14.6,1758.01
Lower middle income,2020-05-25,2958315947,5345234,369175,238347,10445,369175,248792,120383,14353.0,14353.0,10326.71,317.0,10643.71,3709.29,436.8,333.74,15.2,348.94,87.86,68.01,34.96,0.732,0.042,124.79,3.53,80.57,84.1,40.69,14.48,1806.85
Lower middle income,2020-05-26,2958315947,5475565,382411,248934,10803,382411,259737,122674,14949.14,14949.14,10637.43,343.86,10981.29,3967.86,565.86,340.43,16.66,357.09,208.77,109.17,22.26,-6.2037,0.0416,129.27,3.65,84.15,87.8,41.47,14.32,1850.91
Lower middle income,2020-05-27,2958315947,5670419,398127,259741,11151,398127,270892,127235,15786.57,15786.57,10973.86,367.86,11341.71,4444.86,688.49,356.77,18.94,375.71,312.77,117.39,7.61,-12.5307,0.0412,134.58,3.77,87.8,91.57,43.01,14.24,1916.77
Lower middle income,2020-05-28,2958315947,5854087,414804,270950,11503,414804,282453,132351,16530.14,16530.14,11361.57,384.86,11746.43,4783.71,845.2,382.69,21.8,404.49,440.71,91.91,-8.7966,-14.5538,0.0407,140.22,3.89,91.59,95.48,44.74,14.11,1978.86
Lower middle income,2020-05-29,2958315947,6057534,432875,282514,11974,432875,294488,138387,17515.14,17515.14,11772.71,408.14,12180.86,5334.29,913.26,423.77,20.57,444.34,468.91,61.85,-27.0823,-10.989,0.0407,146.32,4.05,95.5,99.55,46.78,13.99,2047.63
Lower middle income,2020-05-30,2958315947,6179275,452378,294650,12418,452378,307068,145310,18579.0,18579.0,12240.14,426.0,12666.14,5912.86,896.34,467.23,20.0,487.23,409.11,24.02,-37.8069,-6.9184,0.0404,152.92,4.2,99.6,103.8,49.12,13.66,2088.78
Lower middle income,2020-05-31,2958315947,6029951,471865,307422,12857,471865,320279,151586,19515.43,19515.43,12756.29,446.71,13203.0,6312.43,875.09,505.89,18.31,524.2,350.89,-26.2457,-32.688,-1.4853,0.0401,159.5,4.35,103.92,108.26,51.24,12.78,2038.31
Lower middle income,2020-06-01,2958315947,6607211,491781,320756,13302,491781,334058,157723,20268.29,20268.29,13310.0,467.86,13777.86,6490.43,808.6,540.06,16.2,556.26,252.34,-71.64,-26.9817,3.95,0.0398,166.24,4.5,108.43,112.92,53.32,13.44,2233.44
Lower middle income,2020-06-02,2958315947,6823592,512464,334615,13785,512464,348400,164064,20905.57,20905.57,13891.0,476.43,14367.43,6538.14,713.97,564.86,14.03,578.89,135.09,-71.5314,-16.2229,9.88,0.0396,173.23,4.66,113.11,117.77,55.46,13.32,2306.58
Lower middle income,2020-06-03,2958315947,7047549,534735,349035,14278,534735,363313,171422,21558.14,21558.14,14473.0,489.14,14962.14,6596.0,555.06,579.17,12.29,591.46,-36.4,-73.0629,-7.3143,10.22,0.0393,180.76,4.83,117.98,122.81,57.95,13.18,2382.28
Lower middle income,2020-06-04,2958315947,7272553,556682,364120,14778,556682,378898,177784,22148.86,22148.86,15064.43,496.14,15560.57,6588.29,538.69,578.31,9.54,587.86,-49.1714,-57.0914,11.61,9.76,0.039,188.18,5.0,123.08,128.08,60.1,13.06,2458.34
Lower middle income,2020-06-05,2958315947,7511542,579214,379751,15309,579214,395060,184154,22290.71,22290.71,15652.14,508.14,16160.29,6130.43,509.77,571.09,12.49,583.57,-73.8,-62.8171,18.42,6.27,0.0388,195.79,5.17,128.37,133.54,62.25,12.97,2539.13
Lower middle income,2020-06-06,2958315947,7739605,603285,395961,15842,603285,411803,191482,22961.71,22961.71,16201.57,515.57,16717.14,6244.57,523.14,562.03,14.74,576.77,-53.6286,-13.5657,21.81,6.71,0.0385,203.93,5.36,133.85,139.2,64.73,12.83,2616.22
Lower middle income,2020-06-07,2958315947,7970866,626907,412873,16330,626907,429203,197704,23454.43,23454.43,16746.43,538.86,17285.29,6169.14,399.89,556.83,15.29,572.11,-172.2286,20.58,15.12,0.0103,0.038,211.91,5.52,139.56,145.08,66.83,12.71,2694.39
Lower middle income,2020-06-08,2958315947,8162178,647816,430321,16859,647816,447180,200636,24173.86,24173.86,17283.14,562.86,17846.0,6327.86,487.23,540.91,15.34,556.26,-69.0286,35.99,26.25,-3.5824,0.0377,218.98,5.7,145.46,151.16,67.82,12.6,2759.06
Lower middle income,2020-06-09,2958315947,8396163,673196,448026,17394,673196,465420,207776,24148.29,24148.29,17848.57,572.57,18421.14,5727.14,641.6,529.66,20.63,550.29,91.31,18.49,11.67,-5.1319,0.0374,227.56,5.88,151.45,157.33,70.23,12.47,2838.16
Lower middle income,2020-06-10,2958315947,8636875,698916,466260,18050,698916,484310,214606,24726.86,24726.86,18356.71,584.86,18941.57,5785.29,689.74,535.2,23.11,558.31,131.43,68.46,0.511,-3.7186,0.0373,236.25,6.1,157.61,163.71,72.54,12.36,2919.52
Lower middle income,2020-06-11,2958315947,8890104,725899,485102,18718,725899,503820,222079,26169.71,26169.71,18849.86,618.71,19468.57,6701.14,615.6,498.23,72.11,570.34,45.26,44.77,-3.848,-8.9918,0.0372,245.38,6.33,163.98,170.31,75.07,12.25,3005.12
Lower middle income,2020-06-12,2958315947,9058923,748252,504691,19317,748252,524008,224244,26903.14,26903.14,19422.43,654.43,20076.86,6826.29,742.17,502.97,71.46,574.43,167.74,23.14,-3.4766,-4.4816,0.0369,252.93,6.53,170.6,177.13,75.8,12.11,3062.19
Lower middle income,2020-06-13,2958315947,9399715,776373,524458,19936,776373,544394,231979,27251.86,27251.86,19774.29,923.43,20697.71,6554.14,711.06,519.54,70.17,589.71,121.34,16.75,-18.704,-3.5111,0.0366,262.44,6.74,177.28,184.02,78.42,12.11,3177.39
Lower middle income,2020-06-14,2958315947,9650655,810095,544822,20661,810095,565483,244612,27859.14,27859.14,20363.43,929.86,21293.29,6565.86,757.29,532.23,68.26,600.49,156.8,1.11,-10.7417,-3.0688,0.0365,273.84,6.98,184.17,191.15,82.69,11.91,3262.21
Lower middle income,2020-06-15,2958315947,9858047,836138,566278,21440,836138,587718,248420,28282.14,28282.14,20954.43,935.71,21890.14,6392.0,773.51,550.97,63.97,614.94,158.57,-25.0629,-17.0446,-0.379,0.0365,282.64,7.25,191.42,198.67,83.97,11.79,3332.32
Lower middle income,2020-06-16,2958315947,10101168,863959,586446,23858,863959,610304,253655,29956.14,29956.14,21511.0,960.0,22471.0,7485.14,621.14,617.6,11.77,629.37,-8.2286,-8.9429,-19.192,3.56,0.0391,292.04,8.06,198.24,206.3,85.74,11.69,3414.5
Lower middle income,2020-06-17,2958315947,9624789,893930,608804,24559,893930,633363,260567,30770.71,30770.71,22177.29,974.29,23151.57,7619.14,616.86,620.66,8.06,628.71,-11.8571,-62.0857,-5.3714,0.92,0.0388,302.18,8.3,205.79,214.1,88.08,10.77,3253.47
Lower middle income,2020-06-18,2958315947,10644473,923874,631783,25268,923874,657051,266823,30357.57,30357.57,22862.29,982.29,23844.57,6513.0,666.34,666.8,-39.2,627.6,38.74,-79.2057,-0.9074,5.96,0.0385,312.3,8.54,213.56,222.1,90.19,11.52,3598.15
Lower middle income,2020-06-19,2958315947,10652895,957945,655268,26037,957945,681305,276640,30943.43,30943.43,23466.71,970.14,24436.86,6506.57,446.86,672.29,-41.0571,631.23,-184.3714,-25.7486,-6.144,7.68,0.0382,323.81,8.8,221.5,230.3,93.51,11.12,3601.0
Lower middle income,2020-06-20,2958315947,11216382,991768,679699,26756,991768,706455,285313,31613.86,31613.86,24288.43,739.71,25028.14,6585.71,377.49,658.6,-44.0857,614.51,-237.0286,-29.6,12.77,2.38,0.0379,335.25,9.04,229.76,238.8,96.44,11.31,3791.48
Lower middle income,2020-06-21,2958315947,11508484,1022598,704858,27537,1022598,732395,290203,32190.43,32190.43,24872.43,754.71,25627.14,6563.29,492.4,639.29,-46.3714,592.91,-100.5143,-39.6629,19.19,2.24,0.0376,345.67,9.31,238.26,247.57,98.1,11.25,3890.21
Lower middle income,2020-06-22,2958315947,11748587,1052742,730545,28231,1052742,758776,293966,32658.14,32658.14,25470.29,753.86,26224.14,6434.0,468.86,626.91,-43.3714,583.54,-114.6857,1.78,6.55,3.15,0.0372,355.86,9.54,246.95,256.49,99.37,11.16,3971.38
Lower middle income,2020-06-23,2958315947,12034752,1085256,756465,29036,1085256,785501,299755,32819.57,32819.57,26058.71,750.43,26809.14,6010.43,468.03,573.17,0.0857,573.26,-105.2286,16.75,10.27,-1.9817,0.037,366.85,9.82,255.71,265.52,101.33,11.09,4068.11
Lower middle income,2020-06-24,2958315947,12353662,1119263,782911,29842,1119263,812753,306510,33287.71,33287.71,26601.29,753.29,27354.57,5933.14,455.77,562.54,1.11,563.66,-107.8857,6.99,9.59,-2.5145,0.0367,378.34,10.09,264.65,274.74,103.61,11.04,4175.91
Lower middle income,2020-06-25,2958315947,12051755,1152481,810075,30545,1152481,840620,311861,33954.0,33954.0,27154.29,740.14,27894.43,6059.57,461.26,549.23,4.46,553.69,-92.4286,21.74,2.87,0.117,0.0363,389.57,10.33,273.83,284.15,105.42,10.46,4073.86
Lower middle income,2020-06-26,2958315947,12224933,1187682,837679,31290,1187682,868969,318713,34469.29,34469.29,27685.14,760.29,28445.43,6023.86,527.34,539.23,6.06,545.29,-17.9429,8.27,6.62,-1.5831,0.036,401.47,10.58,283.16,293.74,107.73,10.29,4132.4
Lower middle income,2020-06-27,2958315947,13282377,1224782,865908,32029,1224782,897937,326845,34964.43,34964.43,28216.43,776.14,28992.57,5971.86,577.57,536.11,7.71,543.83,33.74,16.11,7.13,,0.0357,414.01,10.83,292.7,303.53,110.48,10.84,4489.84
Lower middle income,2020-06-28,2958315947,13612161,1260276,894938,32718,1260276,927656,332620,35456.29,35456.29,28754.86,780.71,29535.57,5920.71,509.4,537.03,9.77,546.8,-37.4,49.85,2.35,,0.0353,426.01,11.06,302.52,313.58,112.44,10.8,4601.32
Lower middle income,2020-06-29,2958315947,13873833,1294027,924341,33553,1294027,957894,336133,36175.57,36175.57,29281.86,791.86,30073.71,6101.86,536.31,531.71,11.83,543.54,-7.2286,42.65,,,0.035,437.42,11.34,312.46,323.8,113.62,10.72,4689.77
Lower middle income,2020-06-30,2958315947,13875380,1330007,953980,34469,1330007,988449,341558,36501.0,36501.0,29839.43,789.0,30628.43,5872.57,710.51,529.71,13.06,542.77,167.74,33.51,,,0.0349,449.58,11.65,322.47,334.13,115.46,10.43,4690.3
Lower middle income,2020-07-01,2958315947,14505268,1367457,984195,35307,1367457,1019502,347955,37150.86,37150.86,30343.71,819.43,31163.14,5987.71,740.6,546.63,11.43,558.06,182.54,,,,0.0346,462.24,11.93,332.69,344.62,117.62,10.61,4903.22
Lower middle income,2020-07-02,2958315947,14116229,1405710,1015048,36088,1405710,1051136,354574,38517.0,38517.0,30865.0,841.43,31706.43,6810.57,745.11,565.29,9.43,574.71,170.4,,,,0.0343,475.17,12.2,343.12,355.32,119.86,10.04,4771.71
Lower middle income,2020-07-03,2958315947,15179488,1443189,1046555,36813,1443189,1083368,359821,39159.29,39159.29,31488.0,837.86,32325.86,6833.43,,,,,,,,,0.034,487.84,12.44,353.77,366.21,121.63,10.52,5131.12
Lower middle income,2020-07-04,2958315947,14061235,1484838,1078314,37765,1484838,1116079,368759,39901.14,39901.14,32108.29,839.0,32947.29,6953.86,,,,,,,,,0.0338,501.92,12.77,364.5,377.27,124.65,9.47,4753.12
Lower middle income,2020-07-05,2958315947,15880561,1529895,1110993,38608,1529895,1149601,380294,,,,,,,,,,,,,,,0.0336,517.15,13.05,375.55,388.6,128.55,10.38,5368.11
Lower middle income,2020-07-06,2958315947,16127275,1568142,1144757,39418,1568142,1184175,383967,,,,,,,,,,,,,,,0.0333,530.08,13.32,386.96,400.29,129.79,10.28,5451.51
Lower middle income,2020-07-07,2958315947,16402580,1609315,1178738,40342,1609315,1219080,390235,,,,,,,,,,,,,,,0.0331,544.0,13.64,398.45,412.09,131.91,10.19,5544.57
