income_group,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Upper middle income,2020-03-30,2650801191,640050,160993,107847,6838,160993,114685,46308,8459.666666666666,3807.3333333333335,312.5,4119.833333333334,4339.833333333332,506.86111111111114,357.97222222222223,26.583333333333332,384.55555555555554,122.3055555555556,-51.618055555555586,,,0.05962418799319876,0.042473896380587975,60.73371346995143,2.5795974527310372,40.68468067924601,43.26427813197704,17.46943533797439,3.9756386923655067,241.45530120217907
Upper middle income,2020-03-31,2650801191,338966,170708,111721,7170,170708,118891,51817,8878.333333333334,4180.666666666667,333.5,4514.166666666667,4364.166666666667,365.4722222222222,369.4444444444444,26.305555555555554,395.74999999999994,-30.27777777777777,-27.243055555555458,,,0.06030734033694729,0.04200154650045692,64.39864316478648,2.7048426054521113,42.14612562394914,44.85096822940125,19.547674935385224,1.985648007123275,127.87303746160117
Upper middle income,2020-04-01,2650801191,780177,179954,116088,7519,179954,123607,56347,9283.166666666666,4539.5,370.8333333333333,4910.333333333333,4372.833333333333,350.0555555555555,366.58333333333326,25.97222222222223,392.5555555555555,-42.5,-19.194444444444457,,,0.060829888274935885,0.041782900074463475,67.8866452191812,2.836500913583602,43.79355207555435,46.63005298913795,21.256592230043253,4.335424608511064,294.3174322724982
Upper middle income,2020-04-02,2650801191,913862,189811,120761,7968,189811,128729,61082,9760.5,4916.166666666667,392.0,5308.166666666667,4452.333333333333,407.1111111111113,367.02777777777777,21.888888888888886,388.91666666666663,18.194444444444684,41.034722222222285,,,0.06189747453953655,0.04197859976502943,71.60514362391503,3.0058836653057774,45.55641532454706,48.562298989852835,23.042844634062185,4.814589249305889,344.7493546867054
Upper middle income,2020-04-03,2650801191,992130,199743,125939,8342,199743,134281,65462,9763.666666666666,5302.0,411.3333333333333,5713.333333333333,4050.333333333333,430.0833333333333,367.8055555555555,22.888888888888886,390.69444444444434,39.38888888888897,48.909722222222214,,,0.06212345752563654,0.0417636663112099,75.35193536134186,3.146973084334939,47.50978701367273,50.656760098007666,24.695175263334185,4.967032636938466,374.27552219626267
Upper middle income,2020-04-04,2650801191,1094310,209564,131420,8810,209564,140230,69334,10179.5,5650.333333333333,430.1666666666667,6080.5,4099.0,529.6111111111113,375.4722222222222,18.861111111111114,394.33333333333326,135.27777777777806,62.805555555555515,-10.168402777777821,,0.06282535833987021,0.04203966330094864,79.05685296638302,3.3235234803393445,49.57746376687817,52.900987247217515,26.155865719165508,5.221841537668683,412.8223586572245
Upper middle income,2020-04-05,2650801191,1381947,219556,137344,9190,219556,146534,73022,10902.333333333334,6009.5,443.8333333333333,6453.333333333333,4449.000000000001,545.6944444444443,389.0,17.666666666666668,406.6666666666667,139.02777777777766,58.743055555555586,-12.803819444444446,,0.06271582021919828,0.041857202718213124,82.82627936996427,3.4668763659839477,51.812259805190344,55.279136171174294,27.547143198789968,6.294280274736286,521.3318164681631
Upper middle income,2020-04-06,2650801191,1334316,229290,143533,9638,229290,153171,76119,11458.833333333334,6387.5,470.8333333333333,6858.333333333333,4600.500000000001,658.3333333333334,403.0833333333333,16.166666666666668,419.25,239.08333333333337,0.3611111111110006,-32.300347222222214,,0.0629231381919554,0.04203410528152122,86.49837670908154,3.635881873270216,54.14702561901784,57.782907492288054,28.715469216793483,5.819337956299882,503.3632867414839
Upper middle income,2020-04-07,2650801191,1380123,241031,149990,10100,241031,160090,80941,12460.833333333334,6792.333333333333,484.0,7276.333333333333,5184.500000000001,665.0555555555557,427.3055555555555,13.833333333333323,441.1388888888888,223.91666666666686,-2.3055555555555713,-29.090277777777793,,0.06308951214941595,0.04190332363886803,90.92760363106386,3.8101688026591805,56.58289294166837,60.39306174432755,30.53454188673631,5.7259149238064815,520.643722617069
Upper middle income,2020-04-08,2650801191,1818770,255225,156818,10631,255225,167449,87776,13034.666666666666,7250.166666666667,498.0,7748.166666666667,5286.499999999999,531.0555555555553,447.19444444444434,14.333333333333343,461.5277777777777,69.5277777777776,-66.39583333333334,-6.769097222222168,,0.06348798738720446,0.0416534430404545,96.28221115432568,4.010485598125718,59.158717950040334,63.16920354816605,33.11300760615963,7.126143598785386,686.1208626943007
Upper middle income,2020-04-09,2650801191,1986927,268496,164264,11167,268496,175431,93065,13713.666666666666,7720.5,508.3333333333333,8228.833333333334,5484.833333333332,536.4722222222221,455.77777777777766,11.861111111111114,467.6388888888888,68.83333333333326,-57.618055555555586,,,0.06365465624661548,0.041590936177820156,101.28862206324548,4.212688615771789,61.967680019802735,66.18036863557452,35.10825342767095,7.400210803885346,749.5571553030888
Upper middle income,2020-04-10,2650801191,2096810,284329,172174,11714,284329,183888,100441,14169.833333333334,8214.166666666666,513.1666666666666,8727.333333333332,5442.500000000002,392.75,462.5833333333335,11.388888888888895,473.9722222222224,-81.2222222222224,-26.715277777777672,,,0.06370181849821631,0.0411987521497983,107.26153321695863,4.419041322212836,64.95168350782592,69.37072483003875,37.89080838691988,7.37459070302361,791.0099056538412
Upper middle income,2020-04-11,2650801191,2276431,297764,180845,12178,297764,193023,104741,14088.666666666666,8692.666666666666,529.8333333333334,9222.5,4866.166666666666,434.5833333333333,415.99999999999983,50.47222222222223,466.47222222222206,-31.888888888888744,-18.93749999999993,,,0.06309092698797553,0.040898160959686194,112.32981221336715,4.594082740473614,68.22277001157421,72.81685275204782,39.51295946131933,7.645084697948711,858.7709284758655
Upper middle income,2020-04-12,2650801191,2477203,311572,189856,12688,311572,202544,109028,14677.666666666666,9122.166666666666,542.0,9664.166666666666,5013.5,424.1944444444446,409.72222222222234,53.77777777777778,463.5000000000001,-39.305555555555486,40.81944444444443,,,0.06264317876609526,0.04072252962397135,117.53880338436893,4.786477402786107,71.62211962353084,76.40859702631694,41.13020635805199,7.950659879578396,934.5110483617555
Upper middle income,2020-04-13,2650801191,2381135,326050,199275,13179,326050,212454,113596,14817.333333333334,9567.833333333334,552.3333333333334,10120.166666666668,4697.166666666666,460.72222222222234,404.8611111111113,55.19444444444446,460.05555555555577,0.6666666666665719,18.708333333333414,,,0.0620322516874241,0.040420180953841436,123.0005483274283,4.97170442081637,75.17538496533744,80.14708938615382,42.85345894127448,7.302975003833768,898.2699298930562
Upper middle income,2020-04-14,2650801191,2798929,339757,208974,13810,339757,222784,116973,15642.166666666666,9746.166666666666,800.8333333333334,10547.0,5095.166666666666,556.0277777777777,409.13888888888897,50.77777777777777,459.91666666666674,96.11111111111097,23.89583333333327,-1.9131944444444429,,0.06198829359379489,0.040646697492619725,128.1714378104035,5.209745659873593,78.83427874919798,84.04402440907157,44.127413401331914,8.238031887496064,1055.8803917483226
Upper middle income,2020-04-15,2650801191,2972074,356562,218997,14419,356562,233416,123146,16258.833333333334,10178.833333333334,831.0,11009.833333333334,5249.0,509.41666666666697,417.6944444444446,51.083333333333336,468.77777777777794,40.63888888888903,-11.784722222222172,7.019097222222168,,0.0617738287006889,0.040438969940711576,134.5110305558181,5.4394875213408636,82.61539973029234,88.0548872516332,46.4561433041849,8.335363835742452,1121.198379603414
Upper middle income,2020-04-16,2650801191,2985594,373233,229581,15028,373233,244609,128624,16934.166666666668,10643.333333333334,844.3333333333334,11487.666666666668,5446.5,519.7777777777777,420.44444444444434,52.05555555555554,472.4999999999999,47.27777777777783,33.16666666666666,5.322916666666696,,0.061436823665523346,0.04026439248405152,140.80007254682118,5.669229382808135,86.60815483993044,92.27738422273856,48.522688324082615,7.999276591298197,1126.2987243768746
Upper middle income,2020-04-17,2650801191,3279851,391617,239322,16983,391617,256305,135312,17424.833333333332,11147.5,834.5,11982.0,5442.833333333332,413.58333333333366,494.777777777778,-18.02777777777779,476.7500000000002,-63.16666666666657,46.784722222222086,,-1.8823784722222028,0.06626090009949084,0.04336635028612139,147.7353342565327,6.4067422550060265,90.28289289009905,96.68963514510507,51.04569911142763,8.375149699834276,1237.3055403535166
Upper middle income,2020-04-18,2650801191,3528173,409125,250929,17674,409125,268603,140522,17734.166666666668,11628.333333333334,848.5,12476.833333333334,5257.333333333334,688.6944444444443,487.02777777777766,-15.75,471.27777777777766,217.41666666666669,45.18750000000006,-2.461805555555557,-9.283420138888905,0.06579971184238449,0.04319951115184846,154.34012984038984,6.667418160217659,94.66156905766985,101.32898721788752,53.01114262250231,8.623704246868316,1330.983633166777
Upper middle income,2020-04-19,2650801191,3800034,427655,263135,18245,427655,281380,146275,17936.0,12090.5,864.6666666666666,12955.166666666666,4980.833333333334,696.5555555555553,501.19444444444434,-10.361111111111123,490.8333333333332,205.72222222222211,61.70833333333324,-0.510416666666643,,0.06484114009524486,0.042662894155335494,161.33046923774376,6.88282473312047,99.26621464234886,106.14903937546933,55.18142986227442,8.885746688335223,1433.5416827568492
Upper middle income,2020-04-20,2650801191,4107434,444306,275859,18817,444306,294676,149630,18123.666666666668,12714.833333333334,692.6666666666666,13407.5,4716.166666666668,700.5277777777779,517.5833333333334,-7.8888888888888955,509.69444444444446,190.83333333333348,23.31944444444443,-31.810763888888925,,0.06385657467863008,0.04235144247433075,167.61196634002872,7.098608550459188,104.06627284482761,111.1648813952868,56.4470849447419,9.24460619482969,1549.5066223546148
Upper middle income,2020-04-21,2650801191,4182354,462967,288767,19510,462967,308277,154690,20391.0,13101.0,736.5,13837.5,6553.5,660.4166666666666,532.9444444444443,-5.7777777777777715,527.1666666666665,133.2500000000001,44.743055555555515,-35.6892361111111,,0.06328723842518255,0.04214123252845235,174.65172475848644,7.360038944542635,108.93574402351322,116.29578296805586,58.355941790430556,9.033805865212855,1577.769775492756
Upper middle income,2020-04-22,2650801191,4108809,480849,302124,20216,480849,322340,158509,21113.5,13650.5,782.1666666666666,14432.666666666666,6680.833333333334,781.9722222222221,533.25,5.77777777777779,539.0277777777778,242.94444444444423,-82.05555555555564,-28.996527777777775,,0.0627163864242725,0.04204230434086376,181.3976097613727,7.626373516292871,113.97459795392102,121.60097147021389,59.79663829115882,8.5449049493708,1550.0253334539866
Upper middle income,2020-04-23,2650801191,4725983,500359,315611,21139,500359,336750,163609,21628.0,14253.0,787.1666666666666,15040.166666666666,6587.833333333334,875.5277777777774,523.0277777777777,38.27777777777779,561.3055555555555,314.22222222222183,-81.04861111111116,-24.86979166666663,,0.0627735708982925,0.04224766617568586,188.75764870591533,7.974570130634893,119.0624936609967,127.0370637916316,61.72058491428375,9.44518435763122,1782.8507909403606
Upper middle income,2020-04-24,2650801191,4960701,531471,329535,22093,531471,351628,179843,21696.666666666668,14826.0,813.8333333333334,15639.833333333334,6056.833333333334,372.3055555555554,554.2222222222221,35.22222222222223,589.4444444444443,-217.13888888888897,-92.66666666666667,,,0.0628306050712685,0.041569530604680216,200.49447759584925,8.334461322490027,124.31524518656367,132.6497065090537,67.84477108679555,9.333907212246764,1871.3968504475445
Upper middle income,2020-04-25,2650801191,5291159,554336,345038,22938,554336,367976,186360,22627.833333333332,15290.0,899.3333333333334,16189.333333333334,6438.499999999998,336.222222222222,535.3888888888887,34.5,569.8888888888887,-233.66666666666669,-54.736111111111,,,0.06233558710350675,0.041379235698204696,209.12017162285937,8.653232870831316,130.16366567642757,138.8168985472589,70.30327307560049,9.545039470645962,1996.0602922484502
Upper middle income,2020-04-26,2650801191,5555531,574074,361377,23540,574074,384917,189157,23376.833333333332,15853.0,922.3333333333334,16775.333333333332,6601.5,411.3055555555554,500.5555555555554,48.13888888888889,548.6944444444442,-137.38888888888886,68.11805555555564,,,0.06115604143230878,0.041005166581311814,216.56622229878877,8.880334021247238,136.32746251470957,145.20779653595682,71.35842576283194,9.677377829339076,2095.793158258016
Upper middle income,2020-04-27,2650801191,5766943,593147,377723,24393,593147,402116,191031,22624.833333333332,16426.333333333332,947.8333333333334,17374.166666666664,5250.666666666668,656.5833333333334,490.5833333333333,45.38888888888889,535.9722222222222,120.6111111111112,77.54861111111116,,,0.06066160013528435,0.041124712760917614,223.7614054248401,9.202123525075782,142.49390006404295,151.6960235891187,72.06538183572138,9.722620193645083,2175.547158941955
Upper middle income,2020-04-28,2650801191,5597850,616616,393864,25612,616616,419476,197140,23130.833333333332,16862.833333333332,989.1666666666666,17852.0,5278.833333333332,644.7777777777779,527.0555555555553,20.22222222222221,547.2777777777775,97.50000000000045,144.05555555555566,12.83854166666664,,0.0610571284173588,0.041536385692229845,232.61495509113794,9.661984492446232,148.5830025040154,158.24498699646162,74.36996809467632,9.078340490678153,2111.757765541158
Upper middle income,2020-04-29,2650801191,6385318,640620,410729,26673,640620,437402,203218,24095.833333333332,17256.333333333332,1076.0,18332.333333333332,5763.5,646.4166666666666,535.4722222222221,20.52777777777777,555.9999999999998,90.41666666666686,102.10416666666666,1.7326388888888822,,0.06098051677861555,0.041636227404701694,241.67033053064597,10.0622408389434,154.9452299155844,165.00747075452782,76.66285977611815,9.967403452904998,2408.8256869958527
Upper middle income,2020-04-30,2650801191,6513297,667220,428093,27780,667220,455873,211347,25636.166666666668,17769.5,1086.1666666666667,18855.666666666668,6780.5,987.5277777777779,542.555555555556,21.97222222222223,564.5277777777783,422.99999999999966,119.4722222222222,-44.59722222222224,-21.138454861111104,0.06093802440592007,0.0416354425826564,251.70503252576816,10.47985042949228,161.49570230067096,171.97555273016323,79.72947979560493,9.76184317016876,2457.1050526587755
Upper middle income,2020-05-01,2650801191,7082541,693121,446215,28873,693121,475088,218033,26496.5,18452.333333333332,1020.6666666666666,19473.0,7023.5,1065.0,582.1388888888893,20.69444444444444,602.8333333333337,462.1666666666663,84.47916666666669,-47.64409722222221,-14.62760416666666,0.06077400397400061,0.041656507305362266,261.4760406601915,10.892178597938468,168.3321259681749,179.22430456611335,82.25173609407813,10.21833272978311,2671.8491843321344
Upper middle income,2020-05-02,2650801191,6261328,718649,464915,29996,718649,494911,223738,27255.333333333332,19065.833333333332,1045.5,20111.333333333332,7144.0,1122.6666666666667,628.4166666666666,16.27777777777779,644.6944444444445,477.9722222222223,-34.333333333333314,-71.71527777777777,,0.06060887715164949,0.04173943051475755,271.1063366200215,11.31582409946186,175.38659691963298,186.70242101909483,84.40391560092671,8.712637184494795,2362.0511493877625
Upper middle income,2020-05-03,2650801191,7706079,746964,484340,30910,746964,515250,231714,28550.0,19681.666666666668,1079.6666666666667,20761.333333333336,7788.666666666664,984.3333333333334,664.8055555555553,23.444444444444418,688.2499999999998,296.0833333333336,-88.47222222222217,-56.77777777777776,,0.059990295972828726,0.04138084298573961,281.788012822724,11.66062551388072,182.71457008712352,194.37519560100424,87.41281722171973,10.31653332690732,2907.0754254086196
Upper middle income,2020-05-04,2650801191,8027869,775595,504578,31736,775595,536314,239281,29520.833333333332,20355.666666666668,1113.3333333333333,21469.0,8051.833333333332,850.1944444444447,666.555555555556,48.47222222222223,715.0277777777783,135.1666666666664,-167.38888888888886,,,0.05917428968850338,0.040918262753112125,292.58889826717297,11.972229417939777,190.34924298100634,202.32147239894613,90.26742586822687,10.350594060044225,3028.4689124390848
Upper middle income,2020-05-05,2650801191,8035696,804152,525124,32946,804152,558070,246082,30831.833333333332,21026.833333333332,1173.6666666666667,22200.5,8631.333333333332,711.1111111111113,688.5277777777779,38.77777777777779,727.3055555555558,-16.194444444444457,-142.63194444444434,,,0.05903560485243787,0.04096986639341816,303.3618676233649,12.428695185387065,198.1001071611485,210.52880234653554,92.83306527682936,9.99275758811767,3031.4216046389274
Upper middle income,2020-05-06,2650801191,8300779,838520,546183,34258,838520,580441,258079,31542.166666666668,21758.333333333332,1226.8333333333333,22985.166666666664,8557.000000000004,453.1111111111113,681.1666666666666,44.52777777777775,725.6944444444443,-272.58333333333303,-135.61111111111117,,,0.05902064120212046,0.040855316510041505,316.3270043966115,12.923639885296852,206.0444977369108,218.96813762220768,97.35886677440384,9.899321423460382,3131.422691442423
Upper middle income,2020-05-07,2650801191,8892607,870246,568349,35553,870246,603902,266344,31597.666666666668,22451.666666666668,1311.5,23763.166666666668,7834.5,413.80555555555594,656.1111111111107,44.86111111111112,700.9722222222218,-287.1666666666659,-56.08333333333333,,,0.058872134882812115,0.04085396543046449,328.2954613701922,13.412171429796222,214.40649790322203,227.81866933301828,100.47679203717394,10.218497987925254,3354.686511456302
Upper middle income,2020-05-08,2650801191,9213614,903640,591076,37038,903640,628114,275526,31522.0,23197.0,1278.1666666666667,24475.166666666668,7046.833333333332,307.75,641.3333333333334,33.833333333333336,675.1666666666667,-367.41666666666674,69.47222222222203,,,0.058967002805223254,0.04098756141826391,340.89316206286554,13.972379417117894,222.980132198077,236.9525116151949,103.94065044767063,10.196111283254393,3475.784616093452
Upper middle income,2020-05-09,2650801191,8689743,936217,614890,38271,936217,653161,283056,31268.666666666668,23768.666666666668,1346.8333333333333,25115.5,6153.166666666668,486.777777777778,597.4722222222226,44.25,641.7222222222226,-154.94444444444463,104.65972222222202,,,0.058593516759267626,0.04087834337552085,353.182654051403,14.43752180659104,231.96383119476272,246.40135300135378,106.78130105004921,9.281761600141847,3278.1571962104945
Upper middle income,2020-05-10,2650801191,9954550,965181,639288,39605,965181,678893,286288,32003.666666666668,24292.333333333332,1382.5,25674.833333333332,6328.833333333336,730.9999999999994,593.1666666666666,34.5,627.6666666666666,103.3333333333328,174.61111111111117,6.112847222222314,,0.05833761726811147,0.041033754290646006,364.10916189300895,14.940765884090776,241.16784094201805,256.1086068261088,108.00055506690015,10.313661375431137,3755.2985994565292
Upper middle income,2020-05-11,2650801191,9669840,993284,664306,40615,993284,704921,288363,32678.333333333332,24874.833333333332,1376.6666666666667,26251.5,6426.833333333332,832.444444444444,596.8055555555553,40.30555555555554,637.1111111111109,195.33333333333314,137.11111111111097,-25.892361111111082,,0.057616385382191763,0.04088961465200285,374.7108622752992,15.321782764356696,250.6057422395356,265.9275250038923,108.78333727140686,9.735221749268085,3647.89333610949
Upper middle income,2020-05-12,2650801191,10195580,1026132,688795,42339,1026132,731134,294998,34462.833333333336,25343.166666666668,1492.3333333333333,26835.5,7627.333333333336,1006.1944444444447,635.6666666666666,19.222222222222246,654.8888888888889,351.30555555555577,93.92361111111128,-57.102430555555586,-8.855468750000043,0.05790867337587911,0.04126077346774099,387.10258750596734,15.972152171860104,259.84408123045847,275.8162334023186,111.2863541036488,9.935934168313628,3846.2258258431575
Upper middle income,2020-05-13,2650801191,10601581,1062268,714103,43848,1062268,757951,304317,35983.666666666664,26010.666666666668,1518.5,27529.166666666668,8454.499999999996,1035.222222222222,661.305555555556,25.47222222222221,686.7777777777782,348.4444444444438,1.0902777777776862,-34.90798611111103,,0.05785070538860691,0.04127771899370027,400.73469244189727,16.54141402564354,269.391383414389,285.9327974400325,114.80189500186474,9.98013778067305,3999.387444065774
Upper middle income,2020-05-14,2650801191,11165709,1099710,740325,45298,1099710,785623,314087,36516.666666666664,26777.833333333332,1520.0,28297.833333333332,8218.833333333332,1106.6944444444446,682.4444444444447,35.583333333333336,718.027777777778,388.6666666666665,-53.79861111111117,-29.309027777777857,,0.05765869889247133,0.041190859408389485,414.8594786111215,17.08841845770847,279.2834870127384,296.3719054704469,118.48757314067466,10.153321330168863,4212.2015932050335
Upper middle income,2020-05-15,2650801191,11442097,1142994,766949,47225,1142994,814174,328820,37305.833333333336,27582.666666666668,1462.1666666666667,29044.833333333336,8261.0,836.8055555555547,732.0555555555553,21.5,753.5555555555553,83.24999999999943,-2.520833333333144,-6.934027777777679,,0.05800357171808483,0.04131692729795607,431.1881267749136,17.815368485700972,289.3272428743224,307.14261136002335,124.04551541489027,10.010636101326867,4316.4674283564555
Upper middle income,2020-05-16,2650801191,11831881,1181083,795352,48716,1181083,844068,337015,38215.0,28260.166666666668,1535.3333333333333,29795.5,8419.5,791.0,728.444444444444,32.52777777777779,760.9722222222218,30.02777777777817,-23.312500000000142,,,0.057715729064482954,0.04124688950734199,445.55699009416963,18.377839939638083,300.0421165873846,318.4199565270227,127.1370335671469,10.017823472186121,4463.511273561971
Upper middle income,2020-05-17,2650801191,12583868,1212384,824973,49735,1212384,874708,337676,39318.5,28969.5,1590.1666666666667,30559.666666666668,8758.833333333332,1025.1388888888894,714.2222222222226,49.47222222222221,763.6944444444448,261.44444444444457,-26.64583333333303,,,0.056858974652112475,0.041022481326048514,457.3651181824899,18.762252019827162,311.2164740233814,329.97872604320855,127.38639213928134,10.37944083722649,4747.194185186256
Upper middle income,2020-05-18,2650801191,12123010,1249967,854291,51112,1249967,905403,344564,39483.666666666664,29735.5,1621.3333333333333,31356.833333333332,8126.833333333332,1013.444444444444,730.7777777777774,56.833333333333336,787.6111111111107,225.83333333333326,-74.04861111111101,,,0.05645220967900482,0.04089067951393917,471.54309581717706,19.281717608070895,322.27652639529845,341.55824400336934,129.98485181380772,9.698664044730782,4573.338068943096
Upper middle income,2020-05-19,2650801191,12658694,1291558,883664,53060,1291558,936724,354834,40729.666666666664,30381.333333333332,1713.6666666666667,32095.0,8634.666666666664,730.2222222222226,772.7499999999994,35.36111111111112,808.1111111111105,-77.88888888888789,-105.326388888889,,,0.05664421964207173,0.04108216588027793,487.2330691509788,20.01658976921744,333.3573272111903,353.3739169804077,133.85915217057106,9.801103783182791,4775.421877347421
Upper middle income,2020-05-20,2650801191,13505192,1335621,914142,54839,1335621,968981,366640,42667.5,31063.166666666668,1816.8333333333333,32880.0,9787.5,494.80555555555594,766.3888888888893,35.0,801.3888888888893,-306.5833333333333,-100.20138888888869,,,0.05659450494901345,0.041058803358138274,503.8555907303423,20.687707620695722,344.8549831287593,365.542690749455,138.31289998088732,10.111545116466424,5094.758537853698
Upper middle income,2020-05-21,2650801191,11496481,1379896,945362,56953,1379896,1002315,377581,43386.5,31967.333333333332,1803.1666666666667,33770.5,9616.0,603.8333333333334,741.3888888888893,31.944444444444457,773.3333333333337,-169.50000000000034,-11.736111111111313,,,0.05682145832397999,0.04127340031422658,520.5580881301181,21.4852023582028,356.63255441777113,378.11775677597393,142.44033135414418,8.331411207801168,4336.983489758813
Upper middle income,2020-05-22,2650801191,14532289,1425461,977640,58998,1425461,1036638,388823,42596.333333333336,32896.666666666664,1747.5,34644.166666666664,7952.1666666666715,612.6388888888893,738.4444444444447,19.583333333333332,758.027777777778,-145.3888888888888,162.59027777777771,,,0.056912827814531206,0.04138871565058602,537.7472308522136,22.25666722963231,368.8092503199724,391.0659175496047,146.68131330260897,10.194799436813774,5482.225166240315
Upper middle income,2020-05-23,2650801191,14983335,1468389,1011352,60636,1468389,1071988,396401,42287.333333333336,33567.833333333336,1800.1666666666667,35368.0,6919.333333333336,683.2777777777774,729.9999999999994,14.80555555555558,744.805555555555,-61.5277777777776,244.5902777777777,,,0.056564066015664355,0.04129423470211231,553.941579996823,22.87459361564773,381.5269147432641,404.4015083589119,149.54007163791107,10.203927569601788,5652.3797600783555
Upper middle income,2020-05-24,2650801191,14836837,1510286,1046095,61931,1510286,1108026,402260,43106.666666666664,34183.833333333336,1813.0,35996.833333333336,7109.8333333333285,1145.1666666666667,705.9722222222221,33.05555555555554,739.0277777777776,406.13888888888914,237.423611111111,-13.317708333333343,,0.055893092761361195,0.041006140558808066,569.7469901280122,23.3631251601471,394.6335181799758,417.9966433401229,151.7503467878893,9.82385918958396,5597.114204706874
Upper middle income,2020-05-25,2650801191,15667237,1547136,1081044,63545,1547136,1144589,402547,44405.5,34812.0,1831.1666666666667,36643.166666666664,7762.333333333336,1582.1944444444441,747.1388888888893,29.02777777777779,776.1666666666671,806.027777777777,216.75000000000028,-76.26215277777769,,0.05551774479747752,0.04107266588069827,583.6484475911797,23.971997679700756,407.8178339704843,431.789831650185,151.85861594099458,10.126606193637793,5910.377984283922
Upper middle income,2020-05-26,2650801191,16142456,1589345,1115549,65640,1589345,1181189,408156,46767.166666666664,35443.166666666664,1905.6666666666667,37348.83333333333,9418.333333333336,1562.3333333333333,848.3611111111107,0.75,849.1111111111107,713.2222222222225,109.31944444444434,-109.14409722222217,,0.05557112367284152,0.04130003240328563,599.5715579863718,24.762324772925606,420.83465323145015,445.5969780043757,153.9745799819961,10.156672088187273,6089.6517078711395
Upper middle income,2020-05-27,2650801191,15557312,1638536,1150465,67831,1638536,1218296,420240,50257.5,36203.166666666664,2001.5,38204.666666666664,12052.833333333336,1550.2777777777785,913.0,0.9722222222222096,913.9722222222222,636.3055555555563,-60.45833333333303,-109.03819444444457,,0.05567694550421244,0.041397320534916536,618.1285890330656,25.588867331997513,434.0065199555737,459.5953872875712,158.53320174549447,9.494641558073793,5868.909389666862
Upper middle income,2020-05-28,2650801191,15652576,1691894,1186512,69985,1691894,1256497,435397,52089.5,37379.5,1921.6666666666667,39301.166666666664,12788.333333333336,1582.4444444444441,945.3611111111107,26.555555555555543,971.9166666666663,610.5277777777778,-199.15277777777766,-65.42708333333334,,0.05569850146876594,0.04136488456132595,638.2575976441833,26.401451846940866,447.6050501367079,474.0065019836488,164.2510956605346,9.251511028468686,5904.847203609092
Upper middle income,2020-05-29,2650801191,17352174,1748992,1224011,72070,1748992,1296081,452911,51661.333333333336,38658.0,1804.6666666666667,40462.666666666664,11198.666666666672,1340.361111111112,991.7777777777786,35.61111111111112,1027.3888888888898,312.9722222222222,-219.40277777777797,,,0.05560609252045204,0.04120659213992974,659.7975004455926,27.188006495806647,461.7513392387788,488.9393457345855,170.85815471100713,9.921242635758198,6546.011092387502
Upper middle income,2020-05-30,2650801191,18200115,1811831,1263314,73940,1811831,1337254,474577,52408.333333333336,39661.833333333336,1818.8333333333333,41480.66666666667,10927.666666666664,765.7222222222226,1023.1388888888893,32.666666666666664,1055.8055555555559,-290.08333333333326,-152.388888888889,,,0.05529241266057159,0.04080954570266211,683.5031635535431,27.893453590952458,476.57817730322574,504.4716308941782,179.03153265936496,10.045150458293296,6865.892116614791
Upper middle income,2020-05-31,2650801191,18854765,1859673,1305321,75075,1859673,1380396,479277,53900.166666666664,40484.166666666664,1990.5,42474.666666666664,11425.5,672.6666666666666,962.8611111111107,66.49999999999996,1029.3611111111106,-356.694444444444,-191.7638888888893,,,0.05438656733285231,0.04037000053235165,701.5512918561986,28.32162602570673,492.4250843223648,520.7467103480715,180.80458150812714,10.138752888276596,7112.855186581211
Upper middle income,2020-06-01,2650801191,19284276,1899313,1347497,76468,1899313,1423965,475348,54809.333333333336,41393.833333333336,2119.3333333333335,43513.16666666667,11296.166666666664,972.8888888888881,913.3888888888893,83.77777777777779,997.1666666666671,-24.277777777778965,-131.80555555555566,,,0.05370075809447564,0.040260873273652104,716.5052612955461,28.84712752492497,508.3357456511721,537.182873176097,179.32238811944913,10.153290163338006,7274.885821491997
Upper middle income,2020-06-02,2650801191,19046493,1952986,1388436,78744,1952986,1467180,485806,54851.833333333336,42342.0,2197.5,44539.5,10312.333333333336,573.3055555555547,930.9722222222214,63.88888888888888,994.8611111111103,-421.55555555555554,-139.90277777777797,,,0.05367030630188525,0.04031979747934701,736.7531019039745,29.70573586104896,523.7797556127626,553.4854914738115,183.26761043016296,9.752498481811953,7185.183507788759
Upper middle income,2020-06-03,2650801191,19565775,2015295,1429417,81928,2015295,1511345,503950,56125.5,43156.666666666664,2320.6666666666665,45477.33333333333,10648.166666666672,238.5,939.305555555556,17.111111111111086,956.4166666666671,-717.9166666666671,-212.42361111111103,,,0.05420866843771607,0.040653105376632206,760.2588254608944,30.90688214497637,539.2396098406612,570.1464919856376,190.11233347525683,9.708640670472562,7381.079752955339
