country,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Qatar,High income,2020-02-29,25.3548,51.1839,3303190,68794,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.3027376566288951,0.0,0.0,0.0,0.3027376566288951,,
Romania,Upper middle income,2020-02-29,45.9432,24.9668,19160783,12306,,,3,0,0,3,0,3,0.3333333333333333,,,,,,,,,,,,,,0.0,0.15656980197521156,0.0,0.0,0.0,0.15656980197521156,,
Russia,Upper middle income,2020-02-29,60.0,90.0,144244558,11289,,,2,2,0,2,2,0,0.16666666666666666,0.0,,,,,,,,,,,,0.0,0.0,0.01386534111047711,0.0,0.01386534111047711,0.01386534111047711,0.0,,
Rwanda,Low income,2020-02-29,-1.9403,29.8739,12916359,773,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saint Kitts and Nevis,High income,2020-02-29,17.357822,-62.782998,53464,19275,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saint Lucia,Upper middle income,2020-02-29,13.9094,-60.9789,184923,10566,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saint Vincent and the Grenadines,Upper middle income,2020-02-29,12.9843,-61.2872,110483,7361,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,High income,2020-02-29,43.9424,12.4578,34572,40124,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,28.925141733194494,0.0,0.0,0.0,28.925141733194494,,
Sao Tome and Principe,,2020-02-29,0.18636,6.613081,220479,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saudi Arabia,High income,2020-02-29,24.0,45.0,35582072,23339,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Lower middle income,2020-02-29,14.4974,-14.4524,16725284,1522,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Upper middle income,2020-02-29,44.0165,21.0059,6925690,7246,33,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,4.764868193638468
Seychelles,High income,2020-02-29,-4.6796,55.492,98675,16434,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sierra Leone,Low income,2020-02-29,8.460555000000001,-11.779889,8098006,534,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Singapore,High income,2020-02-29,1.2833,103.8333,5853430,64582,,,102,73,0,102,73,29,2.8333333333333335,2.5,,,,0.41666666666666674,0.027777777777777752,,,,0.11111111111111106,0.022569444444444434,-0.012586805555555547,0.0,0.0,17.42568032760279,0.0,12.471320234460821,12.471320234460821,4.95436009314197,,
Slovakia,High income,2020-02-29,48.669,19.699,5453260,19444,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Slovenia,High income,2020-02-29,46.1512,14.9955,2083556,26042,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Somalia,,2020-02-29,5.1521,46.1996,15910843,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
South Africa,Upper middle income,2020-02-29,-30.5595,22.9375,59411676,6374,,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
South Korea,High income,2020-02-29,36.0,128.0,52144578,31380,85693,people tested,3150,635,16,3150,651,2499,654.1666666666666,191.5,2.6666666666666665,194.16666666666666,460.0,24.861111111111114,34.555555555555564,0.44444444444444436,35.00000000000001,-10.138888888888893,-18.555555555555557,,,0.02457757296466974,0.005079365079365079,60.408965242752565,0.30683918853461617,12.17768029496758,12.484519483502197,47.92444575925037,27.204126984126983,1643.3731614435542
South Sudan,,2020-02-29,6.8770000000000024,31.307,11695174,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Spain,High income,2020-02-29,40.0,-4.0,47545141,30324,,,45,7,0,45,7,38,25.333333333333332,3.8333333333333335,,,,8.666666666666666,1.5833333333333333,,,,1.7013888888888888,1.3055555555555556,,0.0,0.0,0.9464689567331391,0.0,0.14722850438071053,0.14722850438071053,0.7992404523524286,,
Sri Lanka,Upper middle income,2020-02-29,7.0,81.0,22017708,4102,,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.04541798810303052,0.0,0.04541798810303052,0.04541798810303052,0.0,,
Sudan,Lower middle income,2020-02-29,12.8628,30.2176,43832398,977,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Suriname,Upper middle income,2020-02-29,3.9193,-56.0278,589022,6234,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,High income,2020-02-29,63.0,16.0,10331337,54651,,people tested,12,2,0,12,2,10,3.1666666666666665,0.6666666666666666,,,,2.1666666666666665,0.3888888888888889,,,,1.0555555555555554,,,0.0,0.0,1.1615147197308537,0.0,0.19358578662180898,0.19358578662180898,0.9679289331090448,,
Switzerland,High income,2020-02-29,46.8182,8.2275,8675300,82829,1935,samples tested,18,2,0,18,2,16,9.166666666666666,,,,,,,,,,,,,0.0,0.0,2.0748562009382963,0.0,0.2305395778820329,0.2305395778820329,1.844316623056263,107.5,223.04704160086683
Taiwan,,2020-02-29,23.7,121.0,,,,,39,23,1,39,24,15,1.6666666666666667,1.1666666666666667,0.0,1.1666666666666667,0.5,-0.13888888888888887,0.055555555555555546,,,,-0.06944444444444445,,,0.041666666666666664,0.02564102564102564,,,,,,,
Tajikistan,Low income,2020-02-29,38.861034000000004,71.276093,9494572,827,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Tanzania,Low income,2020-02-29,-6.369,34.8888,59664818,1061,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Thailand,Upper middle income,2020-02-29,15.0,101.0,70187992,7274,,,42,33,0,42,33,9,0.5,0.6666666666666666,,,,-0.02777777777777779,0.0,,,,,,,0.0,0.0,0.5983929558776948,0.0,0.4701658939039031,0.4701658939039031,0.12822706197379174,,
Togo,Low income,2020-02-29,8.6195,0.8248,8313208,679,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Trinidad and Tobago,High income,2020-02-29,10.6918,-61.2225,1404205,17130,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Tunisia,Lower middle income,2020-02-29,34.0,9.0,11792303,3448,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Turkey,Upper middle income,2020-02-29,38.9637,35.2433,84767099,9370,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uganda,Low income,2020-02-29,1.0,32.0,45624665,643,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Ukraine,Lower middle income,2020-02-29,48.3794,31.1656,44143362,3095,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
United Arab Emirates,High income,2020-02-29,24.0,54.0,10910461,43005,,,21,10,0,21,10,11,2.3333333333333335,0.6666666666666666,,,,0.0,0.13888888888888892,,,,0.04166666666666666,,,0.0,0.0,1.9247582664013922,0.0,0.9165515554292344,0.9165515554292344,1.0082067109721577,,
United Kingdom,High income,2020-02-29,24.548172727272732,-43.90224545454545,67359087,42962,10483,people tested,23,10,0,23,10,13,6.333333333333333,1.3333333333333333,,,,3.527777777777778,0.5277777777777778,,,,0.9861111111111112,-0.0069444444444445586,,0.0,0.0,0.3414535591909077,0.0,0.14845806921343813,0.14845806921343813,0.19299548997746957,455.7826086956522,155.6285939564472
United States,High income,2020-02-29,37.0902,-95.7129,332049547,62887,,,24,12,1,24,13,11,9.666666666666666,0.0,,,,5.25,,,,,1.895833333333333,0.30729166666666663,0.13671875,0.07692307692307693,0.041666666666666664,0.07227836995061462,0.003011598747942276,0.03613918497530731,0.039150783723249594,0.03312758622736504,,
Uruguay,High income,2020-02-29,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uzbekistan,Lower middle income,2020-02-29,41.3775,64.5853,34035959,1532,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Venezuela,Upper middle income,2020-02-29,6.4238,-66.5897,29442841,4842,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,Lower middle income,2020-02-29,16.0,108.0,97455744,2567,,,16,14,0,16,14,2,0.0,0.16666666666666666,,,,,0.0,,,,,,,0.0,0.0,0.16417708534450262,0.0,0.1436549496764398,0.1436549496764398,0.020522135668062828,,
West Bank and Gaza,Lower middle income,2020-02-29,31.9522,35.2332,4801744,3199,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Western Sahara,,2020-02-29,24.2155,-12.8858,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Yemen,Low income,2020-02-29,15.552726999999999,48.516388,30102884,944,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Zambia,Lower middle income,2020-02-29,-15.4167,28.2833,18364219,1540,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Zimbabwe,Lower middle income,2020-02-29,-20.0,30.0,14755201,2147,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
